id_data;data;dia_semana;dia;mes;ano;trimeste
1393;2016-10-24;2;24;10;2016;4
1394;2016-10-25;3;25;10;2016;4
1395;2016-10-26;4;26;10;2016;4
1396;2016-10-27;5;27;10;2016;4
1397;2016-10-28;6;28;10;2016;4
1398;2016-10-29;7;29;10;2016;4
1399;2016-10-30;1;30;10;2016;4
1400;2016-10-31;2;31;10;2016;4
1401;2016-11-01;3;1;11;2016;4
1402;2016-11-02;4;2;11;2016;4
1403;2016-11-03;5;3;11;2016;4
1404;2016-11-04;6;4;11;2016;4
1405;2016-11-05;7;5;11;2016;4
1406;2016-11-06;1;6;11;2016;4
1407;2016-11-07;2;7;11;2016;4
1408;2016-11-08;3;8;11;2016;4
1409;2016-11-09;4;9;11;2016;4
1410;2016-11-10;5;10;11;2016;4
1411;2016-11-11;6;11;11;2016;4
1412;2016-11-12;7;12;11;2016;4
1413;2016-11-13;1;13;11;2016;4
1414;2016-11-14;2;14;11;2016;4
1415;2016-11-15;3;15;11;2016;4
1416;2016-11-16;4;16;11;2016;4
1417;2016-11-17;5;17;11;2016;4
1418;2016-11-18;6;18;11;2016;4
1419;2016-11-19;7;19;11;2016;4
1420;2016-11-20;1;20;11;2016;4
1421;2016-11-21;2;21;11;2016;4
1422;2016-11-22;3;22;11;2016;4
1423;2016-11-23;4;23;11;2016;4
1424;2016-11-24;5;24;11;2016;4
1425;2016-11-25;6;25;11;2016;4
1426;2016-11-26;7;26;11;2016;4
1427;2016-11-27;1;27;11;2016;4
1428;2016-11-28;2;28;11;2016;4
1429;2016-11-29;3;29;11;2016;4
1430;2016-11-30;4;30;11;2016;4
1431;2016-12-01;5;1;12;2016;4
1432;2016-12-02;6;2;12;2016;4
1433;2016-12-03;7;3;12;2016;4
1434;2016-12-04;1;4;12;2016;4
1435;2016-12-05;2;5;12;2016;4
1436;2016-12-06;3;6;12;2016;4
1437;2016-12-07;4;7;12;2016;4
1438;2016-12-08;5;8;12;2016;4
1439;2016-12-09;6;9;12;2016;4
1440;2016-12-10;7;10;12;2016;4
1441;2016-12-11;1;11;12;2016;4
1442;2016-12-12;2;12;12;2016;4
1443;2016-12-13;3;13;12;2016;4
1444;2016-12-14;4;14;12;2016;4
1445;2016-12-15;5;15;12;2016;4
1446;2016-12-16;6;16;12;2016;4
1447;2016-12-17;7;17;12;2016;4
1448;2016-12-18;1;18;12;2016;4
1449;2016-12-19;2;19;12;2016;4
1450;2016-12-20;3;20;12;2016;4
1451;2016-12-21;4;21;12;2016;4
1452;2016-12-22;5;22;12;2016;4
1453;2016-12-23;6;23;12;2016;4
1454;2016-12-24;7;24;12;2016;4
1455;2016-12-25;1;25;12;2016;4
1456;2016-12-26;2;26;12;2016;4
1457;2016-12-27;3;27;12;2016;4
1458;2016-12-28;4;28;12;2016;4
1459;2016-12-29;5;29;12;2016;4
1460;2016-12-30;6;30;12;2016;4
1461;2016-12-31;7;31;12;2016;4
1462;2017-01-01;1;1;1;2017;1
1463;2017-01-02;2;2;1;2017;1
1464;2017-01-03;3;3;1;2017;1
1465;2017-01-04;4;4;1;2017;1
1466;2017-01-05;5;5;1;2017;1
1467;2017-01-06;6;6;1;2017;1
1468;2017-01-07;7;7;1;2017;1
1469;2017-01-08;1;8;1;2017;1
1470;2017-01-09;2;9;1;2017;1
1471;2017-01-10;3;10;1;2017;1
1472;2017-01-11;4;11;1;2017;1
1473;2017-01-12;5;12;1;2017;1
1474;2017-01-13;6;13;1;2017;1
1475;2017-01-14;7;14;1;2017;1
1476;2017-01-15;1;15;1;2017;1
1477;2017-01-16;2;16;1;2017;1
1478;2017-01-17;3;17;1;2017;1
1479;2017-01-18;4;18;1;2017;1
1480;2017-01-19;5;19;1;2017;1
1481;2017-01-20;6;20;1;2017;1
1482;2017-01-21;7;21;1;2017;1
1483;2017-01-22;1;22;1;2017;1
1484;2017-01-23;2;23;1;2017;1
1485;2017-01-24;3;24;1;2017;1
1486;2017-01-25;4;25;1;2017;1
1487;2017-01-26;5;26;1;2017;1
1488;2017-01-27;6;27;1;2017;1
1489;2017-01-28;7;28;1;2017;1
1490;2017-01-29;1;29;1;2017;1
1491;2017-01-30;2;30;1;2017;1
1492;2017-01-31;3;31;1;2017;1
1493;2017-02-01;4;1;2;2017;1
1494;2017-02-02;5;2;2;2017;1
1495;2017-02-03;6;3;2;2017;1
1496;2017-02-04;7;4;2;2017;1
1497;2017-02-05;1;5;2;2017;1
1498;2017-02-06;2;6;2;2017;1
1499;2017-02-07;3;7;2;2017;1
1500;2017-02-08;4;8;2;2017;1
1501;2017-02-09;5;9;2;2017;1
1502;2017-02-10;6;10;2;2017;1
1503;2017-02-11;7;11;2;2017;1
1504;2017-02-12;1;12;2;2017;1
1505;2017-02-13;2;13;2;2017;1
1506;2017-02-14;3;14;2;2017;1
1507;2017-02-15;4;15;2;2017;1
1508;2017-02-16;5;16;2;2017;1
1509;2017-02-17;6;17;2;2017;1
1510;2017-02-18;7;18;2;2017;1
1511;2017-02-19;1;19;2;2017;1
1512;2017-02-20;2;20;2;2017;1
1513;2017-02-21;3;21;2;2017;1
1514;2017-02-22;4;22;2;2017;1
1515;2017-02-23;5;23;2;2017;1
1516;2017-02-24;6;24;2;2017;1
1517;2017-02-25;7;25;2;2017;1
1518;2017-02-26;1;26;2;2017;1
1519;2017-02-27;2;27;2;2017;1
1520;2017-02-28;3;28;2;2017;1
1521;2017-03-01;4;1;3;2017;1
1522;2017-03-02;5;2;3;2017;1
1523;2017-03-03;6;3;3;2017;1
1524;2017-03-04;7;4;3;2017;1
1525;2017-03-05;1;5;3;2017;1
1526;2017-03-06;2;6;3;2017;1
1527;2017-03-07;3;7;3;2017;1
1528;2017-03-08;4;8;3;2017;1
1529;2017-03-09;5;9;3;2017;1
1530;2017-03-10;6;10;3;2017;1
1531;2017-03-11;7;11;3;2017;1
1532;2017-03-12;1;12;3;2017;1
1533;2017-03-13;2;13;3;2017;1
1534;2017-03-14;3;14;3;2017;1
1535;2017-03-15;4;15;3;2017;1
1536;2017-03-16;5;16;3;2017;1
1537;2017-03-17;6;17;3;2017;1
1538;2017-03-18;7;18;3;2017;1
1539;2017-03-19;1;19;3;2017;1
1540;2017-03-20;2;20;3;2017;1
1541;2017-03-21;3;21;3;2017;1
1542;2017-03-22;4;22;3;2017;1
1543;2017-03-23;5;23;3;2017;1
1544;2017-03-24;6;24;3;2017;1
1545;2017-03-25;7;25;3;2017;1
1546;2017-03-26;1;26;3;2017;1
1547;2017-03-27;2;27;3;2017;1
1548;2017-03-28;3;28;3;2017;1
1549;2017-03-29;4;29;3;2017;1
1550;2017-03-30;5;30;3;2017;1
1551;2017-03-31;6;31;3;2017;1
1552;2017-04-01;7;1;4;2017;2
1553;2017-04-02;1;2;4;2017;2
1554;2017-04-03;2;3;4;2017;2
1555;2017-04-04;3;4;4;2017;2
1556;2017-04-05;4;5;4;2017;2
1557;2017-04-06;5;6;4;2017;2
1558;2017-04-07;6;7;4;2017;2
1559;2017-04-08;7;8;4;2017;2
1560;2017-04-09;1;9;4;2017;2
1561;2017-04-10;2;10;4;2017;2
1562;2017-04-11;3;11;4;2017;2
1563;2017-04-12;4;12;4;2017;2
1564;2017-04-13;5;13;4;2017;2
1565;2017-04-14;6;14;4;2017;2
1566;2017-04-15;7;15;4;2017;2
1567;2017-04-16;1;16;4;2017;2
1568;2017-04-17;2;17;4;2017;2
1569;2017-04-18;3;18;4;2017;2
1570;2017-04-19;4;19;4;2017;2
1571;2017-04-20;5;20;4;2017;2
1572;2017-04-21;6;21;4;2017;2
1573;2017-04-22;7;22;4;2017;2
1574;2017-04-23;1;23;4;2017;2
1575;2017-04-24;2;24;4;2017;2
1576;2017-04-25;3;25;4;2017;2
1577;2017-04-26;4;26;4;2017;2
1578;2017-04-27;5;27;4;2017;2
1579;2017-04-28;6;28;4;2017;2
1580;2017-04-29;7;29;4;2017;2
1581;2017-04-30;1;30;4;2017;2
1582;2017-05-01;2;1;5;2017;2
1583;2017-05-02;3;2;5;2017;2
1584;2017-05-03;4;3;5;2017;2
1585;2017-05-04;5;4;5;2017;2
1586;2017-05-05;6;5;5;2017;2
1587;2017-05-06;7;6;5;2017;2
1588;2017-05-07;1;7;5;2017;2
1589;2017-05-08;2;8;5;2017;2
1590;2017-05-09;3;9;5;2017;2
1591;2017-05-10;4;10;5;2017;2
1592;2017-05-11;5;11;5;2017;2
1593;2017-05-12;6;12;5;2017;2
1594;2017-05-13;7;13;5;2017;2
1595;2017-05-14;1;14;5;2017;2
1596;2017-05-15;2;15;5;2017;2
1597;2017-05-16;3;16;5;2017;2
1598;2017-05-17;4;17;5;2017;2
1599;2017-05-18;5;18;5;2017;2
1600;2017-05-19;6;19;5;2017;2
1601;2017-05-20;7;20;5;2017;2
1602;2017-05-21;1;21;5;2017;2
1603;2017-05-22;2;22;5;2017;2
1604;2017-05-23;3;23;5;2017;2
1605;2017-05-24;4;24;5;2017;2
1606;2017-05-25;5;25;5;2017;2
1607;2017-05-26;6;26;5;2017;2
1608;2017-05-27;7;27;5;2017;2
1609;2017-05-28;1;28;5;2017;2
1610;2017-05-29;2;29;5;2017;2
1611;2017-05-30;3;30;5;2017;2
1612;2017-05-31;4;31;5;2017;2
1613;2017-06-01;5;1;6;2017;2
1614;2017-06-02;6;2;6;2017;2
1615;2017-06-03;7;3;6;2017;2
1616;2017-06-04;1;4;6;2017;2
1617;2017-06-05;2;5;6;2017;2
1618;2017-06-06;3;6;6;2017;2
1619;2017-06-07;4;7;6;2017;2
1620;2017-06-08;5;8;6;2017;2
1621;2017-06-09;6;9;6;2017;2
1622;2017-06-10;7;10;6;2017;2
1623;2017-06-11;1;11;6;2017;2
1624;2017-06-12;2;12;6;2017;2
1625;2017-06-13;3;13;6;2017;2
1626;2017-06-14;4;14;6;2017;2
1627;2017-06-15;5;15;6;2017;2
1628;2017-06-16;6;16;6;2017;2
1629;2017-06-17;7;17;6;2017;2
1630;2017-06-18;1;18;6;2017;2
1631;2017-06-19;2;19;6;2017;2
1632;2017-06-20;3;20;6;2017;2
1633;2017-06-21;4;21;6;2017;2
1634;2017-06-22;5;22;6;2017;2
1635;2017-06-23;6;23;6;2017;2
1636;2017-06-24;7;24;6;2017;2
1637;2017-06-25;1;25;6;2017;2
1638;2017-06-26;2;26;6;2017;2
1639;2017-06-27;3;27;6;2017;2
1640;2017-06-28;4;28;6;2017;2
1641;2017-06-29;5;29;6;2017;2
1642;2017-06-30;6;30;6;2017;2
1643;2017-07-01;7;1;7;2017;3
1644;2017-07-02;1;2;7;2017;3
1645;2017-07-03;2;3;7;2017;3
1646;2017-07-04;3;4;7;2017;3
1647;2017-07-05;4;5;7;2017;3
1648;2017-07-06;5;6;7;2017;3
1649;2017-07-07;6;7;7;2017;3
1650;2017-07-08;7;8;7;2017;3
1651;2017-07-09;1;9;7;2017;3
1652;2017-07-10;2;10;7;2017;3
1653;2017-07-11;3;11;7;2017;3
1654;2017-07-12;4;12;7;2017;3
1655;2017-07-13;5;13;7;2017;3
1656;2017-07-14;6;14;7;2017;3
1657;2017-07-15;7;15;7;2017;3
1658;2017-07-16;1;16;7;2017;3
1659;2017-07-17;2;17;7;2017;3
1660;2017-07-18;3;18;7;2017;3
1661;2017-07-19;4;19;7;2017;3
1662;2017-07-20;5;20;7;2017;3
1663;2017-07-21;6;21;7;2017;3
1664;2017-07-22;7;22;7;2017;3
1665;2017-07-23;1;23;7;2017;3
1666;2017-07-24;2;24;7;2017;3
1667;2017-07-25;3;25;7;2017;3
1668;2017-07-26;4;26;7;2017;3
1669;2017-07-27;5;27;7;2017;3
1670;2017-07-28;6;28;7;2017;3
1671;2017-07-29;7;29;7;2017;3
1672;2017-07-30;1;30;7;2017;3
1673;2017-07-31;2;31;7;2017;3
1674;2017-08-01;3;1;8;2017;3
1675;2017-08-02;4;2;8;2017;3
1676;2017-08-03;5;3;8;2017;3
1677;2017-08-04;6;4;8;2017;3
1678;2017-08-05;7;5;8;2017;3
1679;2017-08-06;1;6;8;2017;3
1680;2017-08-07;2;7;8;2017;3
1681;2017-08-08;3;8;8;2017;3
1682;2017-08-09;4;9;8;2017;3
1683;2017-08-10;5;10;8;2017;3
1684;2017-08-11;6;11;8;2017;3
1685;2017-08-12;7;12;8;2017;3
1686;2017-08-13;1;13;8;2017;3
1687;2017-08-14;2;14;8;2017;3
1688;2017-08-15;3;15;8;2017;3
1689;2017-08-16;4;16;8;2017;3
1690;2017-08-17;5;17;8;2017;3
1691;2017-08-18;6;18;8;2017;3
1692;2017-08-19;7;19;8;2017;3
1693;2017-08-20;1;20;8;2017;3
1694;2017-08-21;2;21;8;2017;3
1695;2017-08-22;3;22;8;2017;3
1696;2017-08-23;4;23;8;2017;3
1697;2017-08-24;5;24;8;2017;3
1698;2017-08-25;6;25;8;2017;3
1699;2017-08-26;7;26;8;2017;3
1700;2017-08-27;1;27;8;2017;3
1701;2017-08-28;2;28;8;2017;3
1702;2017-08-29;3;29;8;2017;3
1703;2017-08-30;4;30;8;2017;3
1704;2017-08-31;5;31;8;2017;3
1705;2017-09-01;6;1;9;2017;3
1706;2017-09-02;7;2;9;2017;3
1707;2017-09-03;1;3;9;2017;3
1708;2017-09-04;2;4;9;2017;3
1709;2017-09-05;3;5;9;2017;3
1710;2017-09-06;4;6;9;2017;3
1711;2017-09-07;5;7;9;2017;3
1712;2017-09-08;6;8;9;2017;3
1713;2017-09-09;7;9;9;2017;3
1714;2017-09-10;1;10;9;2017;3
1715;2017-09-11;2;11;9;2017;3
1716;2017-09-12;3;12;9;2017;3
1717;2017-09-13;4;13;9;2017;3
1718;2017-09-14;5;14;9;2017;3
1719;2017-09-15;6;15;9;2017;3
1720;2017-09-16;7;16;9;2017;3
1721;2017-09-17;1;17;9;2017;3
1722;2017-09-18;2;18;9;2017;3
1723;2017-09-19;3;19;9;2017;3
1724;2017-09-20;4;20;9;2017;3
1725;2017-09-21;5;21;9;2017;3
1726;2017-09-22;6;22;9;2017;3
1727;2017-09-23;7;23;9;2017;3
1728;2017-09-24;1;24;9;2017;3
1729;2017-09-25;2;25;9;2017;3
1730;2017-09-26;3;26;9;2017;3
1731;2017-09-27;4;27;9;2017;3
1732;2017-09-28;5;28;9;2017;3
1733;2017-09-29;6;29;9;2017;3
1734;2017-09-30;7;30;9;2017;3
1735;2017-10-01;1;1;10;2017;4
1736;2017-10-02;2;2;10;2017;4
1737;2017-10-03;3;3;10;2017;4
1738;2017-10-04;4;4;10;2017;4
1739;2017-10-05;5;5;10;2017;4
1740;2017-10-06;6;6;10;2017;4
1741;2017-10-07;7;7;10;2017;4
1742;2017-10-08;1;8;10;2017;4
1743;2017-10-09;2;9;10;2017;4
1744;2017-10-10;3;10;10;2017;4
1745;2017-10-11;4;11;10;2017;4
1746;2017-10-12;5;12;10;2017;4
1747;2017-10-13;6;13;10;2017;4
1748;2017-10-14;7;14;10;2017;4
1749;2017-10-15;1;15;10;2017;4
1750;2017-10-16;2;16;10;2017;4
1751;2017-10-17;3;17;10;2017;4
1752;2017-10-18;4;18;10;2017;4
1753;2017-10-19;5;19;10;2017;4
1754;2017-10-20;6;20;10;2017;4
1755;2017-10-21;7;21;10;2017;4
1756;2017-10-22;1;22;10;2017;4
1757;2017-10-23;2;23;10;2017;4
1758;2017-10-24;3;24;10;2017;4
1759;2017-10-25;4;25;10;2017;4
1760;2017-10-26;5;26;10;2017;4
1761;2017-10-27;6;27;10;2017;4
1762;2017-10-28;7;28;10;2017;4
1763;2017-10-29;1;29;10;2017;4
1764;2017-10-30;2;30;10;2017;4
1765;2017-10-31;3;31;10;2017;4
1766;2017-11-01;4;1;11;2017;4
1767;2017-11-02;5;2;11;2017;4
1768;2017-11-03;6;3;11;2017;4
1769;2017-11-04;7;4;11;2017;4
1770;2017-11-05;1;5;11;2017;4
1771;2017-11-06;2;6;11;2017;4
1772;2017-11-07;3;7;11;2017;4
1773;2017-11-08;4;8;11;2017;4
1774;2017-11-09;5;9;11;2017;4
1775;2017-11-10;6;10;11;2017;4
1776;2017-11-11;7;11;11;2017;4
1777;2017-11-12;1;12;11;2017;4
1778;2017-11-13;2;13;11;2017;4
1779;2017-11-14;3;14;11;2017;4
1780;2017-11-15;4;15;11;2017;4
1781;2017-11-16;5;16;11;2017;4
1782;2017-11-17;6;17;11;2017;4
1783;2017-11-18;7;18;11;2017;4
1784;2017-11-19;1;19;11;2017;4
1785;2017-11-20;2;20;11;2017;4
1786;2017-11-21;3;21;11;2017;4
1787;2017-11-22;4;22;11;2017;4
1788;2017-11-23;5;23;11;2017;4
1789;2017-11-24;6;24;11;2017;4
1790;2017-11-25;7;25;11;2017;4
1791;2017-11-26;1;26;11;2017;4
1792;2017-11-27;2;27;11;2017;4
1793;2017-11-28;3;28;11;2017;4
1794;2017-11-29;4;29;11;2017;4
1795;2017-11-30;5;30;11;2017;4
1796;2017-12-01;6;1;12;2017;4
1797;2017-12-02;7;2;12;2017;4
1798;2017-12-03;1;3;12;2017;4
1799;2017-12-04;2;4;12;2017;4
1800;2017-12-05;3;5;12;2017;4
1801;2017-12-06;4;6;12;2017;4
1802;2017-12-07;5;7;12;2017;4
1803;2017-12-08;6;8;12;2017;4
1804;2017-12-09;7;9;12;2017;4
1805;2017-12-10;1;10;12;2017;4
1806;2017-12-11;2;11;12;2017;4
1807;2017-12-12;3;12;12;2017;4
1808;2017-12-13;4;13;12;2017;4
1809;2017-12-14;5;14;12;2017;4
1810;2017-12-15;6;15;12;2017;4
1811;2017-12-16;7;16;12;2017;4
1812;2017-12-17;1;17;12;2017;4
1813;2017-12-18;2;18;12;2017;4
1814;2017-12-19;3;19;12;2017;4
1815;2017-12-20;4;20;12;2017;4
1816;2017-12-21;5;21;12;2017;4
1817;2017-12-22;6;22;12;2017;4
1818;2017-12-23;7;23;12;2017;4
1819;2017-12-24;1;24;12;2017;4
1820;2017-12-25;2;25;12;2017;4
1821;2017-12-26;3;26;12;2017;4
1822;2017-12-27;4;27;12;2017;4
1823;2017-12-28;5;28;12;2017;4
1824;2017-12-29;6;29;12;2017;4
1825;2017-12-30;7;30;12;2017;4
1826;2017-12-31;1;31;12;2017;4
1827;2018-01-01;2;1;1;2018;1
